acc,weighted_f1,weighted_prec,f1,prec,rec,auroc,aupr_in,aupr_out,fpr95,eer,der,dataset,ood_dataset,method,ood_detection_method,text_backbone,seed,log_id,lr,weight_decay,warmup_proportion,hidden_dims,num_attention_heads,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_hidden_layers,max_position_embeddings,aligned_method,multiple_ood,select_number_min,select_number_max,mlp_hidden_size,mlp_dropout,alpha,scale,eval_acc,sampler
71.01,70.82,71.27,67.82,69.53,67.05,80.33,78.45,79.4,65.11,27.78,34.86,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7281,
72.58,72.42,72.45,68.92,69.41,68.72,79.52,77.52,80.03,65.56,27.33,34.97,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7371,
74.38,74.25,74.4,70.98,71.47,70.95,81.56,79.23,82.3,58.89,27.33,31.77,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7393,
72.58,72.1,72.1,69.64,70.38,69.6,81.73,79.3,82.71,64.22,26.0,34.42,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7393,
73.48,73.24,73.63,70.64,71.99,70.26,80.51,78.7,80.14,70.89,26.22,37.62,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7371,
71.91,71.41,71.52,67.87,69.08,67.65,81.57,79.31,81.55,66.67,24.67,35.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7281,
73.26,72.68,73.36,70.17,71.59,70.54,80.03,78.17,80.69,61.56,28.44,33.09,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7236,
73.03,72.88,73.24,69.44,70.34,69.12,79.43,78.04,78.95,69.78,27.78,37.18,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7416,
73.26,73.03,73.54,70.75,72.17,70.27,80.63,78.52,80.96,66.0,26.89,35.19,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7281,
71.91,71.51,71.52,67.79,68.72,67.43,79.98,78.11,78.68,74.67,26.44,39.61,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7483,
70.56,70.35,70.73,68.15,68.93,68.13,79.59,77.72,78.77,69.33,28.0,36.96,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7438,
71.69,71.43,71.55,67.66,68.58,67.28,80.1,78.29,78.66,74.0,26.0,39.17,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7506,
71.69,71.3,71.51,68.84,70.03,68.4,80.78,78.63,80.11,66.22,25.78,35.41,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7483,
72.13,72.3,72.96,69.3,70.62,68.71,81.54,79.7,81.68,64.22,25.56,34.42,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7438,
72.13,71.93,72.42,68.45,70.21,67.73,82.66,80.65,82.66,62.0,24.44,33.31,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7348,
71.24,71.33,71.72,68.52,68.85,68.73,81.32,79.42,81.33,65.56,25.11,35.08,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7483,
71.69,71.08,71.48,68.11,70.31,67.71,82.63,80.0,83.0,62.22,24.44,33.31,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7213,
72.36,72.07,72.26,68.87,69.94,68.6,79.49,77.96,78.91,68.89,26.89,36.74,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7371,
72.36,71.7,71.61,68.46,69.82,67.86,80.84,78.34,81.44,62.0,26.22,33.31,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7371,
72.13,71.72,71.87,68.71,69.64,68.57,81.69,79.17,82.19,63.33,26.22,33.86,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-11-04-37,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7303,
71.01,70.84,72.42,67.18,68.92,66.95,80.72,78.23,80.61,68.44,26.67,36.52,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec_multi-class_0_2024-05-01-11-04-37,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7303,
71.46,71.0,70.8,68.06,68.49,68.07,79.4,77.9,78.0,72.67,26.89,38.61,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7281,
71.46,71.17,71.68,67.84,69.64,67.05,80.07,78.13,79.69,70.89,26.44,37.72,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,3.0,msz_ma_MIntRec_multi-class_0_2024-05-01-11-04-37,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7416,
72.13,71.78,71.98,69.0,70.24,68.6,80.24,77.44,80.19,67.56,25.78,36.07,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7258,
71.24,71.19,71.7,67.97,69.12,67.44,81.16,79.49,80.59,67.56,26.22,36.07,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7303,
71.24,70.79,71.0,66.69,67.66,66.76,80.69,78.94,79.82,70.0,25.56,37.29,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7371,
72.81,72.37,72.49,69.38,70.4,69.07,80.45,78.62,80.01,62.89,26.67,33.75,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7348,
71.91,71.54,71.98,67.94,69.63,67.45,81.11,78.99,80.54,70.44,25.56,37.4,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7303,
72.58,72.3,72.55,69.01,69.83,68.99,81.11,79.01,81.16,68.22,24.67,36.41,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7348,
72.58,72.28,72.62,69.09,70.07,69.01,82.2,80.07,82.65,61.78,25.78,33.2,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7416,
73.93,73.8,74.14,70.2,70.74,70.24,80.99,79.05,80.59,67.56,24.67,36.06,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7416,
73.71,73.4,73.68,70.23,70.83,70.38,81.32,79.12,81.44,64.67,26.0,34.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7393,
72.58,72.28,72.65,68.68,70.77,67.53,80.01,78.28,79.24,67.11,25.56,35.85,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7393,
72.13,71.88,72.16,69.33,70.36,68.96,80.69,78.53,80.54,68.44,25.56,36.29,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7483,
72.81,72.52,73.17,68.98,71.26,68.23,80.68,78.57,80.0,67.56,25.33,36.07,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7371,
70.79,70.4,70.62,66.71,67.58,66.72,80.82,78.76,80.54,66.22,27.11,35.41,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7371,
70.79,70.34,70.49,68.15,68.8,68.35,79.84,77.98,77.43,74.89,25.78,39.72,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7483,
71.69,71.33,71.4,69.06,69.87,68.89,81.33,79.39,80.09,70.22,24.22,37.29,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7596,
70.34,69.98,70.16,67.36,68.11,67.44,80.16,78.07,78.3,72.89,25.33,38.73,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7483,
73.03,72.64,72.98,70.33,72.4,69.38,80.72,78.53,79.23,68.67,25.33,36.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7461,
72.13,72.04,72.43,69.82,71.52,68.67,81.88,80.14,82.13,62.89,24.22,33.75,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7461,
72.36,72.19,72.54,69.33,70.85,68.69,83.29,81.22,83.55,63.11,23.56,33.75,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7393,
71.91,71.96,72.57,69.05,70.56,68.23,82.15,80.29,82.3,62.0,25.33,33.31,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7438,
73.71,73.2,73.69,70.37,73.4,69.23,83.32,81.11,83.56,59.56,22.89,32.1,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7393,
70.79,70.46,70.85,67.48,68.23,67.76,79.25,77.13,78.36,73.11,25.78,38.84,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7326,
71.91,71.11,70.97,68.61,69.4,68.73,80.5,77.62,80.85,65.78,26.44,35.08,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7281,
71.01,70.89,71.32,68.55,69.67,68.06,80.06,77.72,79.87,68.0,26.67,36.3,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7303,
71.69,71.09,71.56,68.6,69.59,68.89,80.74,78.23,80.81,66.22,25.33,35.41,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7146,
71.46,71.08,71.5,67.54,68.26,67.93,81.3,78.7,81.37,67.11,23.56,35.85,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7281,
73.03,72.41,72.8,69.23,71.5,68.84,81.31,79.34,80.74,68.22,25.78,36.41,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7213,
71.91,71.38,71.9,68.02,69.88,68.04,81.69,79.36,82.1,63.56,24.89,34.08,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7303,
73.48,72.84,73.42,69.89,72.74,69.29,81.62,79.46,81.13,69.33,24.22,36.96,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7236,
72.58,72.39,72.67,69.55,70.82,68.97,81.04,78.64,81.29,64.22,26.0,34.42,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7461,
73.26,72.98,73.27,70.47,71.65,70.06,81.9,79.46,82.63,58.0,24.67,31.32,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7416,
73.71,73.65,73.96,70.87,71.62,70.51,81.73,79.11,82.55,60.0,25.56,32.32,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7461,
73.26,72.9,73.25,70.07,71.71,69.28,82.15,79.56,83.11,57.78,25.78,31.21,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7461,
72.13,71.82,71.96,68.65,69.6,68.4,80.82,78.92,80.56,65.11,26.22,34.86,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7461,
72.36,72.1,72.37,69.54,70.82,69.13,81.99,79.61,82.6,64.89,25.11,34.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7416,
72.81,72.57,72.75,69.39,70.46,68.86,80.25,78.48,80.41,65.56,26.67,34.96,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7416,
74.16,73.96,74.17,71.07,72.4,70.27,80.21,78.52,80.38,68.44,26.44,36.4,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7348,
71.01,70.46,70.48,66.67,68.3,65.9,79.97,77.66,79.31,68.44,26.44,36.52,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7551,
71.24,70.8,70.79,68.07,68.61,68.14,79.81,77.69,78.9,69.33,26.0,36.96,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7483,
71.01,70.47,70.48,66.68,68.22,65.98,79.72,77.49,79.08,69.11,26.67,36.74,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7483,
71.24,70.73,70.69,67.93,68.74,67.75,79.9,77.81,78.87,69.11,26.22,36.85,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7461,
72.58,72.07,72.2,68.76,70.66,68.03,83.29,80.48,84.05,58.89,23.56,31.76,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7438,
71.69,70.85,71.56,67.89,69.85,68.5,81.36,78.91,81.12,65.11,26.22,34.86,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7236,
72.13,71.6,71.76,68.25,70.26,67.48,83.33,80.45,84.11,57.33,23.33,30.99,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7393,
73.26,72.75,73.43,69.52,72.08,69.16,82.72,80.28,83.24,59.78,24.44,32.21,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7393,
71.91,71.92,72.51,69.71,70.64,69.48,81.09,79.09,81.56,68.67,25.33,36.61,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7281,
70.56,70.28,70.7,67.92,68.94,67.96,80.54,78.14,80.52,64.89,26.89,34.75,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7236,
